"County","FIPS","Year","Race","Type","Measure Type","Variable","Value"
"Hartford County","09003","2003","Black or African American","Fetal","Number","Fetal Mortality",17
"Hartford County","09003","2003","Black or African American","Infant","Number","Fetal Mortality",17
"Hartford County","09003","2003","Hispanic or Latino","Fetal","Number","Fetal Mortality",21
"Hartford County","09003","2003","Hispanic or Latino","Infant","Number","Fetal Mortality",11
"Hartford County","09003","2003","Other","Fetal","Number","Fetal Mortality",-9999
"Hartford County","09003","2003","Other","Infant","Number","Fetal Mortality",-9999
"Hartford County","09003","2003","White","Fetal","Number","Fetal Mortality",39
"Hartford County","09003","2003","White","Infant","Number","Fetal Mortality",34
"Hartford County","09003","2004","All","Fetal","Number","Fetal Mortality",55
"Hartford County","09003","2004","All","Fetal","Rate","Fetal Mortality",5.24
"Hartford County","09003","2004","All","Infant","Number","Fetal Mortality",75
"Hartford County","09003","2004","All","Infant","Rate","Fetal Mortality",7.14
"Hartford County","09003","2004","All","Neonatal","Number","Fetal Mortality",56
"Hartford County","09003","2004","All","Neonatal","Rate","Fetal Mortality",5.33
"Hartford County","09003","2004","All","Postneonatal","Number","Fetal Mortality",19
"Hartford County","09003","2004","All","Postneonatal","Rate","Fetal Mortality",1.81
"Hartford County","09003","2004","Black or African American","Fetal","Number","Fetal Mortality",15
"Hartford County","09003","2004","Black or African American","Infant","Number","Fetal Mortality",25
"Hartford County","09003","2004","Hispanic or Latino","Fetal","Number","Fetal Mortality",15
"Hartford County","09003","2004","Hispanic or Latino","Infant","Number","Fetal Mortality",18
"Hartford County","09003","2004","Other","Fetal","Number","Fetal Mortality",0
"Hartford County","09003","2004","Other","Infant","Number","Fetal Mortality",-9999
"Hartford County","09003","2004","White","Fetal","Number","Fetal Mortality",40
"Hartford County","09003","2004","White","Infant","Number","Fetal Mortality",45
"Hartford County","09003","2005","All","Fetal","Number","Fetal Mortality",61
"Hartford County","09003","2005","All","Fetal","Rate","Fetal Mortality",5.84
"Hartford County","09003","2005","All","Infant","Number","Fetal Mortality",73
"Hartford County","09003","2005","All","Infant","Rate","Fetal Mortality",6.99
"Hartford County","09003","2005","All","Neonatal","Number","Fetal Mortality",56
"Hartford County","09003","2005","All","Neonatal","Rate","Fetal Mortality",5.36
"Hartford County","09003","2005","All","Postneonatal","Number","Fetal Mortality",17
"Hartford County","09003","2005","All","Postneonatal","Rate","Fetal Mortality",1.63
"Hartford County","09003","2005","Black or African American","Fetal","Number","Fetal Mortality",18
"Hartford County","09003","2005","Black or African American","Infant","Number","Fetal Mortality",24
"Hartford County","09003","2005","Hispanic or Latino","Fetal","Number","Fetal Mortality",13
"Hartford County","09003","2005","Hispanic or Latino","Infant","Number","Fetal Mortality",21
"Hartford County","09003","2005","Other","Fetal","Number","Fetal Mortality",-9999
"Hartford County","09003","2005","Other","Infant","Number","Fetal Mortality",-9999
"Hartford County","09003","2005","White","Fetal","Number","Fetal Mortality",41
"Hartford County","09003","2005","White","Infant","Number","Fetal Mortality",34
"Hartford County","09003","2006","All","Fetal","Number","Fetal Mortality",50
"Hartford County","09003","2006","All","Fetal","Rate","Fetal Mortality",4.79
"Hartford County","09003","2006","All","Infant","Number","Fetal Mortality",75
"Hartford County","09003","2006","All","Infant","Rate","Fetal Mortality",7.18
"Hartford County","09003","2006","All","Neonatal","Number","Fetal Mortality",58
"Hartford County","09003","2006","All","Neonatal","Rate","Fetal Mortality",5.55
"Hartford County","09003","2006","All","Postneonatal","Number","Fetal Mortality",17
"Hartford County","09003","2006","All","Postneonatal","Rate","Fetal Mortality",1.63
"Hartford County","09003","2006","Black or African American","Fetal","Number","Fetal Mortality",20
"Hartford County","09003","2006","Black or African American","Infant","Number","Fetal Mortality",29
"Hartford County","09003","2006","Hispanic or Latino","Fetal","Number","Fetal Mortality",9
"Hartford County","09003","2006","Hispanic or Latino","Infant","Number","Fetal Mortality",18
"Hartford County","09003","2006","Other","Fetal","Number","Fetal Mortality",-9999
"Hartford County","09003","2006","Other","Infant","Number","Fetal Mortality",-9999
"Hartford County","09003","2006","White","Fetal","Number","Fetal Mortality",29
"Hartford County","09003","2006","White","Infant","Number","Fetal Mortality",35
"Hartford County","09003","2007","All","Fetal","Number","Fetal Mortality",45
"Hartford County","09003","2007","All","Fetal","Rate","Fetal Mortality",4.32
"Hartford County","09003","2007","All","Infant","Number","Fetal Mortality",93
"Hartford County","09003","2007","All","Infant","Rate","Fetal Mortality",8.92
"Hartford County","09003","2007","All","Neonatal","Number","Fetal Mortality",81
"Hartford County","09003","2007","All","Neonatal","Rate","Fetal Mortality",7.77
"Hartford County","09003","2007","All","Postneonatal","Number","Fetal Mortality",12
"Hartford County","09003","2007","All","Postneonatal","Rate","Fetal Mortality",1.15
"Hartford County","09003","2007","Black or African American","Fetal","Number","Fetal Mortality",17
"Hartford County","09003","2007","Black or African American","Infant","Number","Fetal Mortality",29
"Hartford County","09003","2007","Hispanic or Latino","Fetal","Number","Fetal Mortality",10
"Hartford County","09003","2007","Hispanic or Latino","Infant","Number","Fetal Mortality",20
"Hartford County","09003","2007","Other","Fetal","Number","Fetal Mortality",-9999
"Hartford County","09003","2007","Other","Infant","Number","Fetal Mortality",-9999
"Hartford County","09003","2007","White","Fetal","Number","Fetal Mortality",27
"Hartford County","09003","2007","White","Infant","Number","Fetal Mortality",57
"Hartford County","09003","2008","All","Fetal","Number","Fetal Mortality",58
"Hartford County","09003","2008","All","Fetal","Rate","Fetal Mortality",5.61
"Hartford County","09003","2008","All","Infant","Number","Fetal Mortality",54
"Hartford County","09003","2008","All","Infant","Rate","Fetal Mortality",5.23
"Hartford County","09003","2008","All","Neonatal","Number","Fetal Mortality",44
"Hartford County","09003","2008","All","Neonatal","Rate","Fetal Mortality",4.26
"Hartford County","09003","2008","All","Postneonatal","Number","Fetal Mortality",10
"Hartford County","09003","2008","All","Postneonatal","Rate","Fetal Mortality",0.97
"Hartford County","09003","2008","Black or African American","Fetal","Number","Fetal Mortality",22
"Hartford County","09003","2008","Black or African American","Infant","Number","Fetal Mortality",21
"Hartford County","09003","2008","Hispanic or Latino","Fetal","Number","Fetal Mortality",14
"Hartford County","09003","2008","Hispanic or Latino","Infant","Number","Fetal Mortality",21
"Hartford County","09003","2008","Other","Fetal","Number","Fetal Mortality",-9999
"Hartford County","09003","2008","Other","Infant","Number","Fetal Mortality",-9999
"Hartford County","09003","2008","White","Fetal","Number","Fetal Mortality",33
"Hartford County","09003","2008","White","Infant","Number","Fetal Mortality",28
"Hartford County","09003","2009","All","Fetal","Number","Fetal Mortality",46
"Hartford County","09003","2009","All","Fetal","Rate","Fetal Mortality",4.58
"Hartford County","09003","2009","All","Infant","Number","Fetal Mortality",67
"Hartford County","09003","2009","All","Infant","Rate","Fetal Mortality",6.66
"Hartford County","09003","2009","All","Neonatal","Number","Fetal Mortality",53
"Hartford County","09003","2009","All","Neonatal","Rate","Fetal Mortality",5.27
"Hartford County","09003","2009","All","Postneonatal","Number","Fetal Mortality",14
"Hartford County","09003","2009","All","Postneonatal","Rate","Fetal Mortality",1.39
"Hartford County","09003","2009","Black or African American","Fetal","Number","Fetal Mortality",11
"Hartford County","09003","2009","Black or African American","Infant","Number","Fetal Mortality",22
"Hartford County","09003","2009","Hispanic or Latino","Fetal","Number","Fetal Mortality",12
"Hartford County","09003","2009","Hispanic or Latino","Infant","Number","Fetal Mortality",17
"Hartford County","09003","2009","Other","Fetal","Number","Fetal Mortality",-9999
"Hartford County","09003","2009","Other","Infant","Number","Fetal Mortality",0
"Hartford County","09003","2009","White","Fetal","Number","Fetal Mortality",34
"Hartford County","09003","2009","White","Infant","Number","Fetal Mortality",43
"Hartford County","09003","2010","All","Fetal","Number","Fetal Mortality",41
"Hartford County","09003","2010","All","Fetal","Rate","Fetal Mortality",4.21
"Hartford County","09003","2010","All","Infant","Number","Fetal Mortality",56
"Hartford County","09003","2010","All","Infant","Rate","Fetal Mortality",5.75
"Hartford County","09003","2010","All","Neonatal","Number","Fetal Mortality",38
"Hartford County","09003","2010","All","Neonatal","Rate","Fetal Mortality",3.9
"Hartford County","09003","2010","All","Postneonatal","Number","Fetal Mortality",18
"Hartford County","09003","2010","All","Postneonatal","Rate","Fetal Mortality",1.85
"Hartford County","09003","2010","Black or African American","Fetal","Number","Fetal Mortality",11
"Hartford County","09003","2010","Black or African American","Infant","Number","Fetal Mortality",21
"Hartford County","09003","2010","Hispanic or Latino","Fetal","Number","Fetal Mortality",7
"Hartford County","09003","2010","Hispanic or Latino","Infant","Number","Fetal Mortality",22
"Hartford County","09003","2010","Other","Fetal","Number","Fetal Mortality",-9999
"Hartford County","09003","2010","Other","Infant","Number","Fetal Mortality",0
"Hartford County","09003","2010","White","Fetal","Number","Fetal Mortality",24
"Hartford County","09003","2010","White","Infant","Number","Fetal Mortality",34
"Hartford County","09003","2011","All","Fetal","Number","Fetal Mortality",50
"Hartford County","09003","2011","All","Fetal","Rate","Fetal Mortality",5.22
"Hartford County","09003","2011","All","Infant","Number","Fetal Mortality",67
"Hartford County","09003","2011","All","Infant","Rate","Fetal Mortality",6.99
"Hartford County","09003","2011","All","Neonatal","Number","Fetal Mortality",45
"Hartford County","09003","2011","All","Neonatal","Rate","Fetal Mortality",4.7
"Hartford County","09003","2011","All","Postneonatal","Number","Fetal Mortality",22
"Hartford County","09003","2011","All","Postneonatal","Rate","Fetal Mortality",2.3
"Hartford County","09003","2011","Black or African American","Fetal","Number","Fetal Mortality",14
"Hartford County","09003","2011","Black or African American","Infant","Number","Fetal Mortality",21
"Hartford County","09003","2011","Hispanic or Latino","Fetal","Number","Fetal Mortality",14
"Hartford County","09003","2011","Hispanic or Latino","Infant","Number","Fetal Mortality",16
"Hartford County","09003","2011","Other","Fetal","Number","Fetal Mortality",-9999
"Hartford County","09003","2011","Other","Infant","Number","Fetal Mortality",-9999
"Hartford County","09003","2011","White","Fetal","Number","Fetal Mortality",35
"Hartford County","09003","2011","White","Infant","Number","Fetal Mortality",37
"Hartford County","09003","2012","All","Fetal","Number","Fetal Mortality",47
"Hartford County","09003","2012","All","Fetal","Rate","Fetal Mortality",4.96
"Hartford County","09003","2012","All","Infant","Number","Fetal Mortality",67
"Hartford County","09003","2012","All","Infant","Rate","Fetal Mortality",7.08
"Hartford County","09003","2012","All","Neonatal","Number","Fetal Mortality",52
"Hartford County","09003","2012","All","Neonatal","Rate","Fetal Mortality",5.49
"Hartford County","09003","2012","All","Postneonatal","Number","Fetal Mortality",15
"Hartford County","09003","2012","All","Postneonatal","Rate","Fetal Mortality",1.58
"Hartford County","09003","2012","Black or African American","Fetal","Number","Fetal Mortality",17
"Hartford County","09003","2012","Black or African American","Infant","Number","Fetal Mortality",26
"Hartford County","09003","2012","Hispanic or Latino","Fetal","Number","Fetal Mortality",15
"Hartford County","09003","2012","Hispanic or Latino","Infant","Number","Fetal Mortality",20
"Hartford County","09003","2012","Other","Fetal","Number","Fetal Mortality",-9999
"Hartford County","09003","2012","Other","Infant","Number","Fetal Mortality",-9999
"Hartford County","09003","2012","White","Fetal","Number","Fetal Mortality",29
"Hartford County","09003","2012","White","Infant","Number","Fetal Mortality",38
"Hartford County","09003","2013","All","Fetal","Number","Fetal Mortality",40
"Hartford County","09003","2013","All","Fetal","Rate","Fetal Mortality",4.29
"Hartford County","09003","2013","All","Infant","Number","Fetal Mortality",35
"Hartford County","09003","2013","All","Infant","Rate","Fetal Mortality",3.76
"Hartford County","09003","2013","All","Neonatal","Number","Fetal Mortality",24
"Hartford County","09003","2013","All","Neonatal","Rate","Fetal Mortality",2.58
"Hartford County","09003","2013","All","Postneonatal","Number","Fetal Mortality",11
"Hartford County","09003","2013","All","Postneonatal","Rate","Fetal Mortality",1.18
"Hartford County","09003","2013","Black or African American","Fetal","Number","Fetal Mortality",12
"Hartford County","09003","2013","Black or African American","Infant","Number","Fetal Mortality",6
"Hartford County","09003","2013","Hispanic or Latino","Fetal","Number","Fetal Mortality",9
"Hartford County","09003","2013","Hispanic or Latino","Infant","Number","Fetal Mortality",11
"Hartford County","09003","2013","Other","Fetal","Number","Fetal Mortality",-9999
"Hartford County","09003","2013","Other","Infant","Number","Fetal Mortality",-9999
"Hartford County","09003","2013","White","Fetal","Number","Fetal Mortality",23
"Hartford County","09003","2013","White","Infant","Number","Fetal Mortality",25
"Hartford County","09003","2014","All","Fetal","Number","Fetal Mortality",38
"Hartford County","09003","2014","All","Fetal","Rate","Fetal Mortality",4
"Hartford County","09003","2014","All","Infant","Number","Fetal Mortality",64
"Hartford County","09003","2014","All","Infant","Rate","Fetal Mortality",6.74
"Hartford County","09003","2014","All","Neonatal","Number","Fetal Mortality",45
"Hartford County","09003","2014","All","Neonatal","Rate","Fetal Mortality",4.74
"Hartford County","09003","2014","All","Postneonatal","Number","Fetal Mortality",19
"Hartford County","09003","2014","All","Postneonatal","Rate","Fetal Mortality",2
"Hartford County","09003","2014","Black or African American","Fetal","Number","Fetal Mortality",9
"Hartford County","09003","2014","Black or African American","Infant","Number","Fetal Mortality",20
"Hartford County","09003","2014","Hispanic or Latino","Fetal","Number","Fetal Mortality",9
"Hartford County","09003","2014","Hispanic or Latino","Infant","Number","Fetal Mortality",27
"Hartford County","09003","2014","Other","Fetal","Number","Fetal Mortality",-9999
"Hartford County","09003","2014","Other","Infant","Number","Fetal Mortality",-9999
"Hartford County","09003","2014","White","Fetal","Number","Fetal Mortality",25
"Hartford County","09003","2014","White","Infant","Number","Fetal Mortality",41
"Litchfield County","09005","1999","All","Fetal","Number","Fetal Mortality",10
"Litchfield County","09005","1999","All","Fetal","Rate","Fetal Mortality",4.92
"Litchfield County","09005","1999","All","Infant","Number","Fetal Mortality",12
"Litchfield County","09005","1999","All","Infant","Rate","Fetal Mortality",5.91
"Litchfield County","09005","1999","All","Neonatal","Number","Fetal Mortality",8
"Litchfield County","09005","1999","All","Neonatal","Rate","Fetal Mortality",3.94
"Litchfield County","09005","1999","All","Postneonatal","Number","Fetal Mortality",-9999
"Litchfield County","09005","1999","All","Postneonatal","Rate","Fetal Mortality",-9999
"Litchfield County","09005","1999","Black or African American","Fetal","Number","Fetal Mortality",0
"Litchfield County","09005","1999","Black or African American","Infant","Number","Fetal Mortality",0
"Litchfield County","09005","1999","Hispanic or Latino","Fetal","Number","Fetal Mortality",0
"Litchfield County","09005","1999","Hispanic or Latino","Infant","Number","Fetal Mortality",0
"Litchfield County","09005","1999","Other","Fetal","Number","Fetal Mortality",0
"Litchfield County","09005","1999","Other","Infant","Number","Fetal Mortality",0
"Litchfield County","09005","1999","White","Fetal","Number","Fetal Mortality",10
"Litchfield County","09005","1999","White","Infant","Number","Fetal Mortality",12
"Litchfield County","09005","2000","All","Fetal","Number","Fetal Mortality",-9999
"Litchfield County","09005","2000","All","Fetal","Rate","Fetal Mortality",-9999
"Litchfield County","09005","2000","All","Infant","Number","Fetal Mortality",8
"Litchfield County","09005","2000","All","Infant","Rate","Fetal Mortality",3.93
"Litchfield County","09005","2000","All","Neonatal","Number","Fetal Mortality",-9999
"Litchfield County","09005","2000","All","Neonatal","Rate","Fetal Mortality",-9999
"Litchfield County","09005","2000","All","Postneonatal","Number","Fetal Mortality",-9999
"Litchfield County","09005","2000","All","Postneonatal","Rate","Fetal Mortality",-9999
"Litchfield County","09005","2000","Black or African American","Fetal","Number","Fetal Mortality",0
"Litchfield County","09005","2000","Black or African American","Infant","Number","Fetal Mortality",0
"Litchfield County","09005","2000","Hispanic or Latino","Fetal","Number","Fetal Mortality",-9999
"Litchfield County","09005","2000","Hispanic or Latino","Infant","Number","Fetal Mortality",0
"Litchfield County","09005","2000","Other","Fetal","Number","Fetal Mortality",-9999
"Litchfield County","09005","2000","Other","Infant","Number","Fetal Mortality",0
"Litchfield County","09005","2000","White","Fetal","Number","Fetal Mortality",-9999
"Litchfield County","09005","2000","White","Infant","Number","Fetal Mortality",8
"Litchfield County","09005","2001","All","Fetal","Number","Fetal Mortality",9
"Litchfield County","09005","2001","All","Fetal","Rate","Fetal Mortality",4.59
"Litchfield County","09005","2001","All","Infant","Number","Fetal Mortality",10
"Litchfield County","09005","2001","All","Infant","Rate","Fetal Mortality",5.1
"Litchfield County","09005","2001","All","Neonatal","Number","Fetal Mortality",8
"Litchfield County","09005","2001","All","Neonatal","Rate","Fetal Mortality",4.08
"Litchfield County","09005","2001","All","Postneonatal","Number","Fetal Mortality",-9999
"Litchfield County","09005","2001","All","Postneonatal","Rate","Fetal Mortality",-9999
"Litchfield County","09005","2001","Black or African American","Fetal","Number","Fetal Mortality",0
"Litchfield County","09005","2001","Black or African American","Infant","Number","Fetal Mortality",-9999
"Litchfield County","09005","2001","Hispanic or Latino","Fetal","Number","Fetal Mortality",0
"Litchfield County","09005","2001","Hispanic or Latino","Infant","Number","Fetal Mortality",0
"Litchfield County","09005","2001","Other","Fetal","Number","Fetal Mortality",0
"Litchfield County","09005","2001","Other","Infant","Number","Fetal Mortality",0
"Litchfield County","09005","2001","White","Fetal","Number","Fetal Mortality",9
"Litchfield County","09005","2001","White","Infant","Number","Fetal Mortality",9
"Litchfield County","09005","2002","All","Fetal","Number","Fetal Mortality",11
"Litchfield County","09005","2002","All","Fetal","Rate","Fetal Mortality",5.88
"Litchfield County","09005","2002","All","Infant","Number","Fetal Mortality",11
"Litchfield County","09005","2002","All","Infant","Rate","Fetal Mortality",5.88
"Litchfield County","09005","2002","All","Neonatal","Number","Fetal Mortality",8
"Litchfield County","09005","2002","All","Neonatal","Rate","Fetal Mortality",4.28
"Litchfield County","09005","2002","All","Postneonatal","Number","Fetal Mortality",-9999
"Litchfield County","09005","2002","All","Postneonatal","Rate","Fetal Mortality",-9999
"Litchfield County","09005","2002","Black or African American","Fetal","Number","Fetal Mortality",-9999
"Litchfield County","09005","2002","Black or African American","Infant","Number","Fetal Mortality",0
"Litchfield County","09005","2002","Hispanic or Latino","Fetal","Number","Fetal Mortality",-9999
"Litchfield County","09005","2002","Hispanic or Latino","Infant","Number","Fetal Mortality",-9999
"Litchfield County","09005","2002","Other","Fetal","Number","Fetal Mortality",-9999
"Litchfield County","09005","2002","Other","Infant","Number","Fetal Mortality",-9999
"Litchfield County","09005","2002","White","Fetal","Number","Fetal Mortality",8
"Litchfield County","09005","2002","White","Infant","Number","Fetal Mortality",9
"Litchfield County","09005","2003","All","Fetal","Number","Fetal Mortality",9
"Litchfield County","09005","2003","All","Fetal","Rate","Fetal Mortality",4.7
"Litchfield County","09005","2003","All","Infant","Number","Fetal Mortality",-9999
"Litchfield County","09005","2003","All","Infant","Rate","Fetal Mortality",-9999
"Litchfield County","09005","2003","All","Neonatal","Number","Fetal Mortality",-9999
"Litchfield County","09005","2003","All","Neonatal","Rate","Fetal Mortality",-9999
"Litchfield County","09005","2003","All","Postneonatal","Number","Fetal Mortality",-9999
"Litchfield County","09005","2003","All","Postneonatal","Rate","Fetal Mortality",-9999
"Litchfield County","09005","2003","Black or African American","Fetal","Number","Fetal Mortality",-9999
"Litchfield County","09005","2003","Black or African American","Infant","Number","Fetal Mortality",0
"Litchfield County","09005","2003","Hispanic or Latino","Fetal","Number","Fetal Mortality",0
"Litchfield County","09005","2003","Hispanic or Latino","Infant","Number","Fetal Mortality",0
"Litchfield County","09005","2003","Other","Fetal","Number","Fetal Mortality",-9999
"Litchfield County","09005","2003","Other","Infant","Number","Fetal Mortality",0
"Litchfield County","09005","2003","White","Fetal","Number","Fetal Mortality",6
"Litchfield County","09005","2003","White","Infant","Number","Fetal Mortality",-9999
"Litchfield County","09005","2004","All","Fetal","Number","Fetal Mortality",9
"Litchfield County","09005","2004","All","Fetal","Rate","Fetal Mortality",4.63
"Litchfield County","09005","2004","All","Infant","Number","Fetal Mortality",7
"Litchfield County","09005","2004","All","Infant","Rate","Fetal Mortality",3.6
"Litchfield County","09005","2004","All","Neonatal","Number","Fetal Mortality",-9999
"Litchfield County","09005","2004","All","Neonatal","Rate","Fetal Mortality",-9999
"Litchfield County","09005","2004","All","Postneonatal","Number","Fetal Mortality",-9999
"Litchfield County","09005","2004","All","Postneonatal","Rate","Fetal Mortality",-9999
"Litchfield County","09005","2004","Black or African American","Fetal","Number","Fetal Mortality",0
"Litchfield County","09005","2004","Black or African American","Infant","Number","Fetal Mortality",0
"Litchfield County","09005","2004","Hispanic or Latino","Fetal","Number","Fetal Mortality",-9999
"Litchfield County","09005","2004","Hispanic or Latino","Infant","Number","Fetal Mortality",-9999
"Litchfield County","09005","2004","Other","Fetal","Number","Fetal Mortality",0
"Litchfield County","09005","2004","Other","Infant","Number","Fetal Mortality",0
"Litchfield County","09005","2004","White","Fetal","Number","Fetal Mortality",9
"Litchfield County","09005","2004","White","Infant","Number","Fetal Mortality",7
"Litchfield County","09005","2005","All","Fetal","Number","Fetal Mortality",7
"Litchfield County","09005","2005","All","Fetal","Rate","Fetal Mortality",3.81
"Litchfield County","09005","2005","All","Infant","Number","Fetal Mortality",9
"Litchfield County","09005","2005","All","Infant","Rate","Fetal Mortality",4.9
"Litchfield County","09005","2005","All","Neonatal","Number","Fetal Mortality",7
"Litchfield County","09005","2005","All","Neonatal","Rate","Fetal Mortality",3.81
"Litchfield County","09005","2005","All","Postneonatal","Number","Fetal Mortality",-9999
"Litchfield County","09005","2005","All","Postneonatal","Rate","Fetal Mortality",-9999
"Litchfield County","09005","2005","Black or African American","Fetal","Number","Fetal Mortality",-9999
"Litchfield County","09005","2005","Black or African American","Infant","Number","Fetal Mortality",-9999
"Litchfield County","09005","2005","Hispanic or Latino","Fetal","Number","Fetal Mortality",-9999
"Litchfield County","09005","2005","Hispanic or Latino","Infant","Number","Fetal Mortality",-9999
"Litchfield County","09005","2005","Other","Fetal","Number","Fetal Mortality",0
"Litchfield County","09005","2005","Other","Infant","Number","Fetal Mortality",0
"Litchfield County","09005","2005","White","Fetal","Number","Fetal Mortality",6
"Litchfield County","09005","2005","White","Infant","Number","Fetal Mortality",8
"Litchfield County","09005","2006","All","Fetal","Number","Fetal Mortality",10
"Litchfield County","09005","2006","All","Fetal","Rate","Fetal Mortality",5.41
"Litchfield County","09005","2006","All","Infant","Number","Fetal Mortality",-9999
"Litchfield County","09005","2006","All","Infant","Rate","Fetal Mortality",-9999
"Litchfield County","09005","2006","All","Neonatal","Number","Fetal Mortality",-9999
"Litchfield County","09005","2006","All","Neonatal","Rate","Fetal Mortality",-9999
"Litchfield County","09005","2006","All","Postneonatal","Number","Fetal Mortality",-9999
"Litchfield County","09005","2006","All","Postneonatal","Rate","Fetal Mortality",-9999
"Litchfield County","09005","2006","Black or African American","Fetal","Number","Fetal Mortality",-9999
"Litchfield County","09005","2006","Black or African American","Infant","Number","Fetal Mortality",0
"Litchfield County","09005","2006","Hispanic or Latino","Fetal","Number","Fetal Mortality",-9999
"Litchfield County","09005","2006","Hispanic or Latino","Infant","Number","Fetal Mortality",0
"Litchfield County","09005","2006","Other","Fetal","Number","Fetal Mortality",-9999
"Litchfield County","09005","2006","Other","Infant","Number","Fetal Mortality",0
"Litchfield County","09005","2006","White","Fetal","Number","Fetal Mortality",8
"Litchfield County","09005","2006","White","Infant","Number","Fetal Mortality",-9999
"Litchfield County","09005","2007","All","Fetal","Number","Fetal Mortality",18
"Litchfield County","09005","2007","All","Fetal","Rate","Fetal Mortality",9.96
"Litchfield County","09005","2007","All","Infant","Number","Fetal Mortality",8
"Litchfield County","09005","2007","All","Infant","Rate","Fetal Mortality",4.43
"Litchfield County","09005","2007","All","Neonatal","Number","Fetal Mortality",8
"Litchfield County","09005","2007","All","Neonatal","Rate","Fetal Mortality",4.43
"Litchfield County","09005","2007","All","Postneonatal","Number","Fetal Mortality",0
"Litchfield County","09005","2007","All","Postneonatal","Rate","Fetal Mortality",0
"Litchfield County","09005","2007","Black or African American","Fetal","Number","Fetal Mortality",0
"Litchfield County","09005","2007","Black or African American","Infant","Number","Fetal Mortality",0
"Litchfield County","09005","2007","Hispanic or Latino","Fetal","Number","Fetal Mortality",-9999
"Litchfield County","09005","2007","Hispanic or Latino","Infant","Number","Fetal Mortality",-9999
"Litchfield County","09005","2007","Other","Fetal","Number","Fetal Mortality",0
"Litchfield County","09005","2007","Other","Infant","Number","Fetal Mortality",0
"Litchfield County","09005","2007","White","Fetal","Number","Fetal Mortality",18
"Litchfield County","09005","2007","White","Infant","Number","Fetal Mortality",7
"Litchfield County","09005","2008","All","Fetal","Number","Fetal Mortality",12
"Litchfield County","09005","2008","All","Fetal","Rate","Fetal Mortality",6.93
"Litchfield County","09005","2008","All","Infant","Number","Fetal Mortality",12
"Litchfield County","09005","2008","All","Infant","Rate","Fetal Mortality",6.93
"Litchfield County","09005","2008","All","Neonatal","Number","Fetal Mortality",10
"Litchfield County","09005","2008","All","Neonatal","Rate","Fetal Mortality",5.77
"Litchfield County","09005","2008","All","Postneonatal","Number","Fetal Mortality",-9999
"Litchfield County","09005","2008","All","Postneonatal","Rate","Fetal Mortality",-9999
"Litchfield County","09005","2008","Black or African American","Fetal","Number","Fetal Mortality",0
"Litchfield County","09005","2008","Black or African American","Infant","Number","Fetal Mortality",0
"Litchfield County","09005","2008","Hispanic or Latino","Fetal","Number","Fetal Mortality",-9999
"Litchfield County","09005","2008","Hispanic or Latino","Infant","Number","Fetal Mortality",0
"Litchfield County","09005","2008","Other","Fetal","Number","Fetal Mortality",-9999
"Litchfield County","09005","2008","Other","Infant","Number","Fetal Mortality",-9999
"Litchfield County","09005","2008","White","Fetal","Number","Fetal Mortality",11
"Litchfield County","09005","2008","White","Infant","Number","Fetal Mortality",10
"Litchfield County","09005","2009","All","Fetal","Number","Fetal Mortality",9
"Litchfield County","09005","2009","All","Fetal","Rate","Fetal Mortality",5.76
"Litchfield County","09005","2009","All","Infant","Number","Fetal Mortality",-9999
"Litchfield County","09005","2009","All","Infant","Rate","Fetal Mortality",-9999
"Litchfield County","09005","2009","All","Neonatal","Number","Fetal Mortality",-9999
"Litchfield County","09005","2009","All","Neonatal","Rate","Fetal Mortality",-9999
"Litchfield County","09005","2009","All","Postneonatal","Number","Fetal Mortality",-9999
"Litchfield County","09005","2009","All","Postneonatal","Rate","Fetal Mortality",-9999
"Litchfield County","09005","2009","Black or African American","Fetal","Number","Fetal Mortality",0
"Litchfield County","09005","2009","Black or African American","Infant","Number","Fetal Mortality",0
"Litchfield County","09005","2009","Hispanic or Latino","Fetal","Number","Fetal Mortality",-9999
"Litchfield County","09005","2009","Hispanic or Latino","Infant","Number","Fetal Mortality",-9999
"Litchfield County","09005","2009","Other","Fetal","Number","Fetal Mortality",-9999
"Litchfield County","09005","2009","Other","Infant","Number","Fetal Mortality",0
"Litchfield County","09005","2009","White","Fetal","Number","Fetal Mortality",8
"Litchfield County","09005","2009","White","Infant","Number","Fetal Mortality",-9999
"Litchfield County","09005","2010","All","Fetal","Number","Fetal Mortality",6
"Litchfield County","09005","2010","All","Fetal","Rate","Fetal Mortality",3.79
"Litchfield County","09005","2010","All","Infant","Number","Fetal Mortality",6
"Litchfield County","09005","2010","All","Infant","Rate","Fetal Mortality",3.79
"Litchfield County","09005","2010","All","Neonatal","Number","Fetal Mortality",6
"Litchfield County","09005","2010","All","Neonatal","Rate","Fetal Mortality",3.79
"Litchfield County","09005","2010","All","Postneonatal","Number","Fetal Mortality",0
"Litchfield County","09005","2010","All","Postneonatal","Rate","Fetal Mortality",0
"Litchfield County","09005","2010","Black or African American","Fetal","Number","Fetal Mortality",0
"Litchfield County","09005","2010","Black or African American","Infant","Number","Fetal Mortality",0
"Litchfield County","09005","2010","Hispanic or Latino","Fetal","Number","Fetal Mortality",-9999
"Litchfield County","09005","2010","Hispanic or Latino","Infant","Number","Fetal Mortality",-9999
"Litchfield County","09005","2010","Other","Fetal","Number","Fetal Mortality",-9999
"Litchfield County","09005","2010","Other","Infant","Number","Fetal Mortality",0
